smiles,heavy_atoms
Cc1ccc(N)cc1NC(=O)c1ccc(Cl)cc1,18
Cc1ccc(N)cc1NC(=O)c1ccccc1Cl,18
Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1N,18
Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1,18
Nc1cccc(NS(=O)(=O)c2ccc(F)cc2)c1,18
COc1ccccc1NCC(=O)Nc1ccc(F)cc1,20
COc1ccc(C(=O)CNc2cccc(OC)c2)cc1,20
CC(=O)c1ccc(NCC(=O)c2ccccc2)cc1,19
CC(=O)c1ccc(NCC(=O)c2ccc(C)cc2)cc1,20
COc1ccc(OC)c(NCc2ccc(C#N)cc2)c1,20
COc1ccc(NC(=O)c2ccc(C)cc2)c(N)c1,19
COc1ccc(NC(=O)c2ccc(Cl)cc2)c(N)c1,19
Cn1nnnc1SCC(=O)Nc1cccc(N)c1,18
CCN(Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1,20
COc1ccc(CNS(=O)(=O)c2ccc(N)cc2)cc1,20
Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1,17
COc1ccc(CNS(=O)(=O)c2ccccc2N)cc1,20
CCc1ccccc1NC(=O)CSc1ccccc1N,20
Nc1ccccc1SCC(=O)Nc1ccccc1,18
Nc1ccccc1SCC(=O)Nc1ccc(Cl)cc1,19
COc1ccccc1NC(=O)CSc1ccccc1N,20
Cc1cccc(C)c1NC(=O)CSc1ccccc1N,20
Cc1cccc(NC(=O)CSc2ccccc2N)c1C,20
Nc1ccccc1SCC(=O)Nc1ccccc1Cl,19
Nc1ccccc1SCC(=O)NCc1ccccc1,19
CCc1nnc(NC(=O)CSc2ccccc2N)s1,19
COc1cccc(NC(=O)CSc2ccccc2N)c1,20
Nc1ccccc1SCC(=O)Nc1ccccc1F,19
Nc1ccccc1SCC(=O)Nc1cccc(F)c1,19
Cc1ccc(NC(=O)CSc2ccccc2N)cc1C,20
Cc1nnc(NC(=O)CSc2ccccc2N)s1,18
O=C(NC1CCC(c2ccccc2)CC1)c1ccco1,20
CC(C)(C)c1csc(NC(=O)c2ccccn2)n1,18
CCC(=O)Nc1ccc(NC(=O)c2cccs2)cc1,19
CC(C)C(=O)Nc1ccc(NC(=O)c2cccs2)cc1,20
O=C(Nc1ccnc2ccccc12)c1cnccn1,19
CCOc1ccc(CNC(=O)c2cccs2)cc1,18
c1ccc(-c2csc(NCC3CCCO3)n2)cc1,18
O=C(Cc1cccs1)OCC(=O)c1ccc(F)cc1,19
Cc1ccc(OCC(=O)NCc2cccnc2)cc1C,20
O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)OC2,20
COc1c(Cl)cc(C(=O)Nc2nccs2)cc1Cl,18
CCC(=O)Nc1ccc(NC(=O)c2ccco2)c(C)c1,20
CC(=O)Nc1ccc(NC(=O)c2ccco2)c(C)c1,19
CSc1nnc(-c2ccncc2)n1-c1ccccc1,19
CCOc1ccc(S(=O)(=O)Nc2ccccn2)cc1,19
Cc1ccc(OCC(O)Cn2nc(C)cc2C)cc1,19
O=C(Nc1ccc2ncccc2c1)c1cccs1,18
O=C(CC1(O)C(=O)Nc2ccccc21)c1cccnc1,20
CCc1cccc(OCC(=O)Nc2nccs2)c1,18
O=C(CSc1nc(-c2ccco2)n[nH]1)N1CCOCC1,20
Cc1nnc(SCC(=O)Nc2ccc(O)cc2)s1,18
Cc1ccc(C(=O)CSc2nnnn2C)cc1C,18
COc1ccc(C(=O)CSc2nnnn2C)c(OC)c1,20
Cc1ccc(NC(=O)C2OCCc3ccccc32)cc1,20
O=C(Nc1ccncc1)C1(c2ccccc2)CCCC1,20
NC(=O)c1ccccc1NC(=O)Cc1cccs1,18
COc1ccc(CC(=O)Nc2nncs2)cc1OC,19
O=C(Cc1ccc(Cl)cc1)Nc1nncs1,16
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,19
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,19
Cc1ccnc(NC(=O)c2ccc3c(c2)OCCO3)c1,20
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,17
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,16
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,20
O=C(Nc1ccc2c(c1)COC2=O)c1cccc(F)c1,20
COc1c2c(cc3ccc(=O)oc13)C=CC(C)(C)O2,19
O=C1OC(c2ccc(O)cc2)Cc2cccc(O)c21,19
COc1cc2c(c(OC)c1)-c1ccc(O)cc1CC2,19
COc1cc(C)c(Oc2cc(C)cc(O)c2)c(O)c1,19
COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1,20
COc1ccc(C=Cc2cc(OC)cc(=O)o2)cc1,19
COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,20
COc1ccc(C2COc3cc(O)ccc3C2)c(O)c1,20
O=C1NC(Cc2ccc(O)cc2)C(=O)N2CCCC12,19
Cn1c(Cc2ccccc2)nc(=O)c2ccccc21,19
COc1cc(OC)c2nc3occc3c(OC)c2c1,19
COc1c(C)c(OCC=C(C)C)cc(CO)c1CO,19
O=c1c2cc3c(cc2c2cccc4c2n1CC4)OCO3,20
Cc1cc(C)n(C(=O)c2cc(F)c(F)cc2C)n1,18
Cc1nnc(SCC(=O)Nc2ccccc2O)s1,18
Cc1nnc(SCC(=O)N(C)C2CCCCC2)s1,18
Cc1nnc(SCC(=O)OCc2ccccc2)s1,18
O=C(COc1ccc(Cl)cc1Cl)NCc1cccnc1,20
COc1cc(NC(=O)N2CCOCC2)cc(OC)c1,19
O=C(Nc1nc(-c2ccc(F)cc2)cs1)C1CC1,18
Cc1ccnc(SCC(=O)Nc2ccccc2Cl)n1,19
Cc1cc(C)cc(OCC(=O)Nc2cccc(C)n2)c1,20
Cc1cc(C)cc(OCC(=O)Nc2cccnc2)c1,19
Cc1cc(C)cc(OCC(=O)NCc2ccccn2)c1,20
CC(=O)Nc1ccccc1NC(=O)c1cccs1,18
Cc1nc2ccc(Br)cn2c1NC(C)(C)C,16
CNC(=O)CSc1nnc(-c2ccccc2)n1C,18
CCn1c(SCC(=O)NC)nnc1-c1ccccc1,19
CCn1c(SCC(=O)N(C)C)nnc1-c1ccccc1,20
Cn1c(SCC(N)=O)nnc1-c1ccccc1O,18
CNC(=O)CSc1nnc(-c2ccccc2O)n1C,19
CNC(=O)CSc1nnc(-c2ccccc2OC)n1C,20
CN(C)C(=O)CSc1nnc(-c2ccco2)n1C,18
CCn1c(SCC(=O)N(C)C)nnc1-c1ccco1,19
CN(C)C(=O)CSc1nnc(-c2cccs2)n1C,18
Cn1c(SCC(=O)NC(C)(C)C)nnc1-c1cccs1,20
CN(C)C(=O)CSc1nnc(CNc2ccccc2)o1,20
c1cncc(CSc2nnc(-c3ccncc3)o2)c1,19
CCOC(=O)CCc1nn(C)c(=O)c2ccccc12,19
Fc1ccc(COc2cccc(-n3cnnn3)c2)cc1,20
Cc1csc(NC(=O)CSc2nc3ccccc3o2)n1,20
NC(=O)c1cc(-c2ccc(N)cc2)nc2ccccc12,20
COc1ccc(Nc2nc(OC)nc(OC)n2)cc1,19
CC(C)Nc1nc(NC(N)=O)nc(NC(C)C)n1,18
Cc1ccc(C(C)C)cc1S(=O)(=O)Nc1ccncc1,20
Cc1cc(C)c(C#N)c(S(=O)(=O)Cc2ccccc2)n1,20
Nc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)cc1,20
CC(=O)Nc1cc(C)c2nc(NC(C)=O)sc2c1,18
COc1cc(NC(C)=O)cc2sc(NC(C)=O)nc12,19
CC(C)CC(=O)NCC1(c2ccccc2)CCOCC1,20
CC(=O)Nc1ccc(NC(=O)N2CCCCC2)cc1,19
Cc1ccnc(NC(=O)COc2ccccc2Cl)c1,19
CC1=C(C(=O)OC(C)C)C(c2ccco2)NC(=O)N1,19
Cc1sc2ncn(Cc3ccccc3)c(=O)c2c1C,19
CCCn1cnc2sc3c(c2c1=O)CCC(C)C3,18
COc1ccc(-c2cc3ncc(C#N)c(N)n3n2)cc1,20
COCC(=O)Nc1nc2ccc(OC)cc2s1,17
O=C(Nc1ccccc1Cl)c1ccc2c(c1)OCCO2,20
CCCC(=O)c1cn(CC(=O)OC)c2ccccc12,19
Cn1c(SCC(=O)c2cccs2)nnc1-c1ccco1,20
CC1CCN(C(=O)Cn2nnc(-c3cccs3)n2)CC1,20
Cc1ccnc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1,19
Cc1ccc(Cl)cc1NC(=O)c1nc2ncccn2n1,20
Cc1ccc(F)cc1NC(=O)c1nc2ncccn2n1,20
O=C(Nc1cc(F)ccc1F)c1nc2ncccn2n1,20
O=C(Nc1ccc(F)c(F)c1)c1nc2ncccn2n1,20
Cc1ccc(NC(=O)c2nc3ncccn3n2)cc1F,20
Cc1cc(C)cc(NC(=O)c2nc3ncccn3n2)c1,20
O=C(Nc1cc(Cl)ccc1O)c1nc2ncccn2n1,20
O=C(Nc1cc(Cl)cc(Cl)c1)c1nc2ncccn2n1,20
O=C(Nc1cc(Cl)ccc1Cl)c1nc2ncccn2n1,20
O=C(Nc1ccc(F)cc1F)c1nc2ncccn2n1,20
O=C(Nc1ccc(F)c(Cl)c1)c1nc2ncccn2n1,20
O=C(Nc1ccc(Cl)cc1Cl)c1nc2ncccn2n1,20
N#Cc1ccc(NC(=O)c2nc3ncccn3n2)cc1,20
COc1ccc(NC(=O)c2nc3ncccn3n2)cc1,20
Cc1ccc(NC(=O)c2nc3ncccn3n2)cc1C,20
Cc1ccc(NC(=O)c2nc3ncccn3n2)cc1,19
Cc1ccnc(SCC(=O)Nc2ccc(Br)cc2)n1,19
CC(Sc1nnc(-c2ccncc2)o1)C(N)=O,17
CC(C)OC(=O)CSc1nnc(C2CCCCC2)o1,19
Cc1cccc(NC(=O)c2c(C)nc3ccccn23)c1,20
Cc1nc2ccccn2c1C(=O)NCc1cccs1,19
Cc1nc2ccccn2c1C(=O)Nc1cccnc1,19
Cc1nc2ccccn2c1C(=O)Nc1ccncc1,19
Cc1nc2ccccn2c1C(=O)Nc1cccc(O)c1,20
Cc1ccn2cc(C(=O)NCc3ccco3)nc2c1,19
Cc1ccn2cc(C(=O)NCc3cccs3)nc2c1,19
Cc1ccn2cc(C(=O)NCc3ccccc3)nc2c1,20
Cc1ccn2cc(C(=O)NC3CCCCC3)nc2c1,19
Cc1ccn2cc(C(=O)Nc3ccc(F)cc3)nc2c1,20
Cc1ccn2cc(C(=O)Nc3ccccc3F)nc2c1,20
Cc1ccn2cc(C(=O)Nc3cccc(F)c3)nc2c1,20
Fc1cccc(Cl)c1Cn1nnc(-c2ccncc2)n1,20
Cc1ccc(-c2csc(N(C)C(=O)C3CC3)n2)cc1,19
CCN(C(=O)C1CC1)c1nc(-c2ccc(F)cc2)cs1,20
Cc1sc2ncnc(SCC(=O)NC(C)(C)C)c2c1C,20
CCOC(=O)c1cc(CC)sc1NC(=O)COC,18
Cc1cc(C)n(CC(=O)Nc2ccc(F)cc2)c(=O)n1,20
CSc1cc(N2CCOCC2)nc(-c2ccccc2)n1,20
c1cncc(Oc2ncnc3sc4c(c23)CCCC4)c1,20
CC(=O)Nc1cc(Cl)c(O)c(Cl)c1Cl,14
Cc1sc2ncn(-n3c(C)ccc3C)c(=O)c2c1C,19
Cc1ccc(-c2c(C)sc3nc[nH]c(=O)c23)cc1,18
Cc1nnc(Nc2cccc(Br)c2)[nH]c1=O,16
CC1CCc2c(sc3ncn(CC#N)c(=O)c23)C1,18
O=c1c2cc(Br)ccc2ncn1Cc1ccccc1,19
COC(=O)Cn1cnc2ccc(Br)cc2c1=O,17
CCOC(=O)Cn1cnc2ccc(Br)cc2c1=O,18
Cc1cc(C)nc(Nc2ccc3c(c2)OCCO3)n1,19
Cc1cc(Cl)ccc1Nc1nc(=O)[nH]nc1C,17
COc1ccc(Nc2nc(=O)[nH]nc2C)cc1Cl,18
Cc1ccc(Cl)cc1Nc1nc(=O)[nH]nc1C,17
Cc1sc2nc[nH]c(=O)c2c1-c1ccc(Br)cc1,18
CCOC(=O)Cn1nnc2sc3c(c2c1=O)CCCC3,20
Cc1nc(NC(=O)COc2ccccc2)sc1C,18
Nc1c(Br)cc(Br)cc1S(N)(=O)=O,13
COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1,20
Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,20
COc1ccc(NS(=O)(=O)c2ccccc2C)cc1,19
CN(C)c1ccc(Oc2cc(C#N)cc(C#N)c2)cc1,20
Nc1nc(Cc2ccccc2)c(Br)c(=O)[nH]1,16
Cc1cc(NC(=O)c2cccc3ccccc23)no1,19
CSc1nnc(SCC(=O)Nc2ccc(Cl)cc2)s1,19
CC(=O)c1ccccc(OC(=O)c2ccccc2)c1=O,20
COc1ccc(C)cc1NC(=O)c1ccccc1F,19
Cc1nonc1NC(=O)CSc1nc2ccccc2[nH]1,20
COc1ccccc1CC(=O)n1nnc2ccccc21,20
COC(=O)c1cn(-c2ccccc2)cc1C(=O)OC,19
Cn1ncc(Cl)c1-c1nc(-c2nonc2N)no1,18
COc1ccccc1Nc1cc(=O)n(C)c(=O)n1C,19
COc1ccc(C(=O)NC(C)c2cccs2)cc1OC,20
O=C(OC1CSc2nnnn2C1)c1ccco1,17
CCN1C(=O)CC(c2ccncc2)=Nc2ccccc21,20
COc1cccc(OC)c1C(=O)Nc1ccc(C)cn1,20
CNC(=O)CN(c1ccccc1C)S(C)(=O)=O,17
Cc1ccc(Cl)cc1N(CC(=O)N(C)C)S(C)(=O)=O,19
CNC(=O)CN(c1ccc(Cl)cc1C)S(C)(=O)=O,18
CNC(=O)CN(c1ccc(C)cc1C)S(C)(=O)=O,18
COC(=O)c1nnn(-c2nonc2N)c1C(=O)OC,19
COc1ccc(CCc2nc(C)ccc2O)cc1OC,20
CC(C)C(CO)NC(=O)c1ccccc1Br,16
CC(=O)N(c1cccc2ccccc12)S(C)(=O)=O,18
O=c1ccc2cc(O)c(OCc3ccccc3)cc2o1,20
CC1(C)OC2C(CO)OC(n3ncc(=O)[nH]c3=O)C2O1,20
COc1ccc(CC(=O)NC(O)C(Cl)(Cl)Cl)cc1OC,20
c1nnc2c3c4c(sc3n3cnnc3n12)CCCC4,19
CS(=O)(=O)N1C2C=CC(C2)C1(C(F)(F)F)C(F)(F)Cl,19
COC(=O)Nc1nc(SCc2ccccc2)ns1,18
O=C1c2ccccc2NC2Sc3ccccc3N12,18
CCC1CCCCN1C(=O)c1cccc(Cl)c1,17
Cc1ccc(OCC(=O)Nc2ccccn2)c(Cl)c1,19
Cc1cc(S(=O)(=O)NCc2ccco2)c(C)cc1Br,19
Cc1nnc2n(c1=O)N=C(c1ccccc1)CS2,18
COc1ccc(CNC(=O)c2ccccc2)cc1OC,20
CC(=O)NC(Nc1ncc(C)s1)(C(F)(F)F)C(F)(F)F,20
CC(=O)NC(Nc1cc(C)on1)(C(F)(F)F)C(F)(F)F,20
N#Cc1c2c(c[nH]c1=O)-c1c([nH]c3ccccc13)CC2,20
CC(Sc1ccc(Cl)cc1)C(=O)Nc1cccnc1,19
Cc1ccc(SCC(=O)NCc2ccccn2)cc1,19
COC(=O)c1c(S(N)=O)c2ccccc2n1C,17
C=CCn1c(=NC(=O)CC)n(CC=C)c2ccccc21,20
COc1cc(C(=O)C(C#N)C#N)cc(OC)c1OC,19
COc1ccccc1C(=O)Nc1ccc(C(N)=O)cc1,20
O=C(CNS(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1,20
Cn1cnc2c([nH]c3ccc(Br)cc32)c1=O,16
Oc1cccc2c1Oc1nc3ccccc3nc1O2,19
Cc1ncsc1CCOC(=O)Nc1ccccc1F,19
COC(=O)CC1Sc2ccc(C)cc2NC1=O,17
O=C(Nc1ccon1)OCC(Cl)(Cl)Cl,14
CSc1nnc(NC(=O)Nc2ccc(Cl)cc2)s1,18
Cn1nnnc1SCc1ccc(Br)cc1,15
Cn1c(SCc2ccccc2F)cc(=O)n(C)c1=O,19
CC(=O)c1ccc(Oc2cc(=O)n(C)c(=O)n2C)cc1,20
O=C(Nc1ccc(Cl)cc1)OCc1ccccn1,18
CSc1nccc(Oc2cncc(Cl)c2)n1,16
O=c1oc2ccc(Cl)cc2n1S(=O)(=O)c1ccccc1,20
O=C1OCCN1c1cc(C(F)(F)F)ccc1Cl,17
O=C(CSc1ccccn1)Nc1ccccc1O,18
O=C(c1ccc(Cl)cc1)C1Oc2ccccc2C1=O,19
COc1ccc(-c2nc(C)c(C#N)c(SC)n2)cc1,19
O=C(NCCc1ccccn1)c1ccc(Cl)cc1Cl,19
Cc1ccc(C)c(NC(=O)C(C)CC2COCCO2)c1,20
CS(=O)(=O)c1ccccc1-n1nnnc1S(C)(=O)=O,19
O=C(Nc1nnc(C(F)(F)F)s1)C1CCCO1,17
CCS(=O)(=O)c1ncccc1S(N)(=O)=O,15
CCOC(=O)c1cccnc1NC(=O)c1ccco1,19
Cc1cc2ncc(C#N)c(-c3ccc(Br)cc3)n2n1,19
c1cncc(-c2nnc(-c3cccs3)c3nocc23)c1,20
c1coc(-c2nnc(-c3cccs3)c3nocc23)c1,19
Cc1nc2ccccc2c2c1Cn1ncnc1S2,18
Cc1nn(-c2c(F)c(F)nc(F)c2F)c(=O)n1C,18
CCOC(=O)Cc1nnc(Oc2ccccc2)s1,18
COc1cc(OC)nc(Oc2cccc(OC)c2N)n1,20
Cn1c(=O)ccn(-c2ccc(Cl)cc2F)c1=O,17
Cc1cccc(C(=O)Cn2nnc3ccccc32)c1,19
OC(c1ccncc1)c1cccc(Br)c1,15
CN1c2ccccc2N(C)c2nc3ccccc3nc21,20
CCOc1ccc(C(=O)Nc2cc(C)ccn2)cc1Br,20
CCOc1ccc(C(=O)Nc2cccc(C)n2)cc1Br,20
Cc1nc2ccccc2n(Cc2ccccc2)c1=O,19
NC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1O,19
NC(=O)c1cccc(S(=O)(=O)N2CCCCCC2)c1,19
CNC(=O)c1cc(S(=O)(=O)NC2CCCC2)ccc1C,20
CC(=O)Nc1nnc(CCSc2cc(Cl)ccc2Cl)s1,20
Cc1ccc(C(=O)COC(=O)c2cccs2)cc1,18
CC(OC(=O)c1cccs1)C(=O)c1ccccc1,18
COc1cc2c(cc1OC)C1(CCCC1)C(=O)C2C#N,20
COc1cccc(C(=O)COC(=O)c2cccs2)c1,19
Cc1oc2ccccc2c(=O)c1C(=O)c1ccccc1,20
COc1ccc(NC(=O)C2CC3CCC2C3)c(OC)c1,20
Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1,19
CCOc1ccccc1C(=O)Nc1ncccc1C,19
COc1ccc(-c2nnc(-c3cccs3)o2)cc1OC,20
CCc1ccc(C2NC(=O)c3ccccc3N2)cc1,19
Cn1ncc(Br)c1C(=O)N1CCCC1,14
Cc1sc(NC(=O)c2cccs2)c(C#N)c1C,17
Cn1nccc1C(=O)N1CCN(c2ccccc2)CC1,20
O=c1oc(-c2cccnc2)nc2sc3c(c12)CCCC3,20
Cn1cc(Br)c(C(=O)N2CCCc3ccccc32)n1,19
Cc1ccnc(NC(=O)c2nn(C)cc2Cl)c1,17
CC(NC(=O)c1cccs1)c1ccc2c(c1)OCCO2,20
Cc1sc(NC(=O)C2CCCO2)c(C#N)c1C,17
Cc1cc(Br)ccc1NC(=O)c1nn(C)cc1Cl,18
Cn1cc(Cl)c(C(=O)Nc2cc(Cl)cc(Cl)c2)n1,18
Cn1ncc(Cl)c1C(=O)N1CCCc2ccccc21,19
Cc1cc(C)cc(NC(=O)c2nn(C)cc2Cl)c1,18
N#Cc1cccc(NC(=O)c2ccc(Br)cc2)c1,18
COc1ccc(-c2noc(-c3cccs3)n2)cc1OC,20
CC12CC3(C)CC(CC(N)=O)(C1)CC(C(N)=O)(C2)C3,19
CC(=O)Nc1nc2c3ccccc3n(C(C)=O)c2s1,19
CSc1nnc2nc3c(nn12)c1ccccc1n3C,19
Cn1nccc1C(=O)Nc1sc2c(c1C#N)CCCC2,20
O=C(COc1cccc(Cl)c1)NCc1ccc(F)cc1,20
O=C(NCc1cccc(F)c1)c1ccccc1Cl,18
CCOC(=O)c1c(NC(=O)C2CC2)sc(C(N)=O)c1C,20
CC(C)CC(=O)N1CCN(C(=O)c2ccccc2)CC1,20
O=C(Cn1cnnn1)N1CCN(c2ccccc2)CC1,20
CC(C)CNC(=O)c1cccc(C(=O)NCC(C)C)n1,20
Cc1cc(C(=O)Nc2ccc(C)c(Cl)c2)n(C)n1,18
CCC(Oc1ccccc1)C(=O)Nc1ncccc1Cl,20
COc1ccc(CC(=O)n2nc(C)cc2C)cc1OC,20
COc1ccc(CCC(=O)Nc2ccccn2)cc1,19
CSc1nc(N)c(C#N)c(SCC(=O)C(C)(C)C)n1,19
c1nc(N2CCOCC2)c2c3c(sc2n1)CCC3,18
O=C(c1ccco1)n1c(=O)oc2ccccc2c1=O,19
Cc1cc(C)nc(NC(=O)c2ccc(Cl)cc2)c1,18
CCn1ncc(C(=O)NCc2ccc(Cl)cc2)c1C,19
FC(F)(F)C1CC(c2ccco2)Nc2ncnn21,18
CCn1cc(Br)c(C(=O)Nc2ccccc2F)n1,18
N#CCC(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,19
Cc1cc(C(=O)Nc2ccc(F)c(Cl)c2)c(C)o1,18
CCn1ncc(Cl)c1C(=O)Nc1ccc2c(c1)CCC2,20
Cn1ncc(Cl)c1C(=O)Nc1nc2ccccc2n1C,20
CCn1ccc(C(=O)Nc2cc(C)ccc2OC)n1,19
CCn1nccc1C(=O)Nc1ccccc1SC,18
COc1ccc(NC(=O)c2c(Cl)cnn2C)c(C)c1,19
COc1ccc(C)cc1NC(=O)c1c(Cl)c(C)nn1C,20
CCn1ncc(Cl)c1C(=O)Nc1ccc(OC)cc1,19
CCn1ccc(C(=O)Nc2c(C)cc(C)cc2C)n1,19
Cc1c(C(=O)Nc2ccccc2C(N)=O)cnn1C,19
CCn1cc(CNC(=O)Nc2ccc(C)cc2)c(C)n1,20
CCOc1ccccc1NC(=O)c1cnn(CC)c1,19
CCOc1ccccc1NC(=O)c1ccn(CC)n1,19
COc1ccc(NC(=O)c2cc(C)nn2C)c(OC)c1,20
CCn1cc(C(=O)Nc2ccc(Cl)cc2C)c(C)n1,19
CCOC(=O)c1cc(C)sc1NC(=O)c1cnccn1,20
CCn1ncc(C(=O)Nc2cccc(OC)c2)c1C,19
Cc1ccsc1C(=O)Nc1ccccc1C(N)=O,18
COC(=O)c1sccc1NC(=O)c1c(Br)cnn1C,19
Cc1occc1C(=O)Nc1nnc(-c2cccs2)s1,19
O=c1c2ccccc2ncn1COCc1ccccc1,20
OC1c2ccccc2Sc2ccc(Cl)cc2C1O,18
COc1ccc(CC(=O)NCc2ccccn2)cc1,19
O=C(NCc1ccncc1)c1ccc(Cl)cc1Cl,18
O=C(Nc1ccc(Br)cc1F)C1CCCO1,16
CCn1ncc(C(=O)NCc2ccc(Cl)cc2Cl)c1C,20
CCn1cc(C(=O)Nc2ccc(OC)c(Cl)c2)cn1,19
CCn1cc(C(=O)Nc2cc(C)cc(C)c2)c(C)n1,19
Cc1c(CNC(=O)c2c(Cl)cccc2Cl)cnn1C,19
CCn1cc(C(=O)Nc2cc(Cl)cc(Cl)c2)c(C)n1,19
CCn1nccc1C(=O)Nc1ccc(Cl)c(Cl)c1,18
Cc1c(CNC(=O)c2cccc(Cl)c2)cnn1C,18
COC(=O)c1ccc(NC(=O)C2CC3CCC2C3)cc1,20
CSc1ccc(Cl)c(C(=O)Nc2ccc(C)cn2)c1,19
Cc1ccsc1C(=O)NCc1ccc(Cl)cc1,17
Cc1ccc(NC(=O)NCc2ccc(F)cc2)cc1,19
COc1ccc(OC)c(NC(=O)c2ccc(C)s2)c1,19
CCn1ncc(C(=O)Nc2cc(F)ccc2F)c1C,19
Cc1ccc(NC(=O)c2cnn(C)c2C)c(Br)c1,18
Cc1nn(S(=O)(=O)c2ccc(F)cc2)c(C)c1Cl,18
Cc1c(C(=O)Nc2ccc(Br)cc2)cnn1C,17
COc1cc(NC(=O)c2ccn(C)n2)cc(OC)c1,19
COc1ccc(NC(=O)c2ccoc2C)cc1OC,19
Cc1nn(C)cc1CNC(=O)c1ccccc1Br,18
CC(=O)c1cccc(NC(=O)Nc2cccc(C)c2)c1,20
COC(=O)c1ccc(C)c(NC(=O)c2ccn(C)n2)c1,20
CCn1cc(C(=O)Nc2cccc(Cl)c2Cl)cn1,18
COc1cc(C(=O)n2cc(Br)cn2)cc(OC)c1OC,20
Cn1cc(C(=O)Nc2ccc(Cl)c(Cl)c2)cn1,17
CCn1nc(C)c(NC(=O)c2c(Cl)cccc2Cl)c1C,20
CCn1cc(C(=O)Nc2ccc(F)c(F)c2)cn1,18
CCn1cc(CN(C)C(=O)Nc2ccc(Cl)cc2)cn1,20
CCOc1cc(Br)c(C#N)cc1OCC,15
CCn1nccc1C(=O)Nc1ccc(Br)cc1,17
CCn1nccc1C(=O)Nc1ccc(F)c(F)c1,18
Cc1cc(C)c(NC(=O)c2c(Cl)c(C)nn2C)c(C)c1,20
COC(=O)c1cc(C)sc1NC(=O)c1cccc(F)c1,20
O=S(=O)(c1ccc(F)cc1)n1cc(Cl)cn1,16
CCn1cc(C(=O)Nc2cccc(Br)c2)c(C)n1,18
CCOc1ccccc1NC(=O)c1sccc1C,18
CCn1ncc(Br)c1C(=O)NCc1ccccc1OC,20
Cc1ccccc1NC(=O)c1c(Cl)c(C)nn1C,18
CNS(=O)(=O)c1ccc(NC(=O)c2ccn(C)n2)cc1,20
NC(=O)c1c(NC(=O)C2CCCC2)sc2c1CCC2,19
CC(Oc1ccccc1Cl)C(=O)NCc1ccccn1,20
COC(=O)c1sccc1NC(=O)c1nn(C)c(C)c1Cl,20
COC(=O)c1sccc1NC(=O)c1ccc(C)s1,18
Cc1c(C(N)=O)sc(NC(=O)C2CCCC2)c1C#N,19
O=C(Nc1nnc(-c2cccs2)s1)C1CCCO1,18
Cc1nc(NC(=O)c2ccco2)sc1C(=O)N(C)C,19
COC(=O)c1c(NC(=O)C2CCC2)sc2c1CCCC2,20
O=C(Nc1nc2c(s1)CCCC2)c1ccncc1,18
Cc1ccc(C(=O)Nc2nc(C)c(C)s2)s1,16
Cc1c(Cl)c(C(=O)N2CCCc3ccccc32)nn1C,20
CCn1nccc1C(=O)Nc1nc2ccc(C)cc2s1,20
CCn1cc(C(=O)Nc2ccc(OC)c(Cl)c2)c(C)n1,20
CCn1cc(C(=O)Nc2ccc(C)c(F)c2)c(C)n1,19
CCn1cc(C(=O)NCc2ccccc2Cl)cn1,18
CCn1ncc(Br)c1C(=O)NC(C)c1ccccc1,19
CCn1cc(C(=O)Nc2ccc(C(C)C)cc2)cn1,19
Cc1c(Cl)c(C(=O)NC2CCCCCC2)nn1C,18
Cc1c(Br)c(C(=O)NCc2ccccn2)nn1C,18
Cc1ccc(NC(=O)c2nn(C)c(C)c2Cl)nc1,18
O=C(CCC1CCCC1)Nc1cc(Cl)ccn1,17
O=C(C1CCC1)N1CCN(c2ccc(Cl)cc2)CC1,19
CC(NC(=O)c1csc2c1CCCC2)C1CCCO1,19
O=C(Nc1ccon1)c1ccc(OC2CCCC2)cc1,20
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1N,17
O=C(CCc1ccccc1)c1c(O)cc(O)cc1O,19
Cn1cc(CNC(=O)Nc2cccc(Cl)c2)cn1,18
CCCc1ccc(C(C)NC(=O)c2cc(C)on2)cc1,20
Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,19
CSc1nnnn1CCn1nnnc1SC,16
